OID_,COUNT,SUM_Add1,SHAPE_Length,SHAPE_Area,X_Coord,Y_Coord
529,531.000000000000000,531.000000000000000,2000.000000000000000,250000.000000000000000,1211482.148600000888109,476299.256699999794364
540,4.000000000000000,4.000000000000000,2000.000000000000000,250000.000000000000000,1216982.148600000888109,476299.256699999794364
585,5.000000000000000,5.000000000000000,2000.000000000000000,250000.000000000000000,1203482.148600000888109,477299.256699999794364
499,58.000000000000000,58.000000000000000,2000.000000000000000,250000.000000000000000,1214482.148600000888109,475799.256699999794364
573,46.000000000000000,46.000000000000000,2000.000000000000000,250000.000000000000000,1215482.148600000888109,476799.256699999794364
493,217.000000000000000,217.000000000000000,2000.000000000000000,250000.000000000000000,1211482.148600000888109,475799.256699999794364
538,165.000000000000000,165.000000000000000,2000.000000000000000,250000.000000000000000,1215982.148600000888109,476299.256699999794364
527,376.000000000000000,376.000000000000000,2000.000000000000000,250000.000000000000000,1210482.148600000888109,476299.256699999794364
549,24.000000000000000,24.000000000000000,2000.000000000000000,250000.000000000000000,1203482.148600000888109,476799.256699999794364
569,249.000000000000000,249.000000000000000,2000.000000000000000,250000.000000000000000,1213482.148600000888109,476799.256699999794364
479,52.000000000000000,52.000000000000000,2000.000000000000000,250000.000000000000000,1204482.148600000888109,475799.256699999794364
536,68.000000000000000,68.000000000000000,2000.000000000000000,250000.000000000000000,1214982.148600000888109,476299.256699999794364
496,107.000000000000000,107.000000000000000,2000.000000000000000,250000.000000000000000,1212982.148600000888109,475799.256699999794364
551,20.000000000000000,20.000000000000000,2000.000000000000000,250000.000000000000000,1204482.148600000888109,476799.256699999794364
520,231.000000000000000,231.000000000000000,2000.000000000000000,250000.000000000000000,1206982.148600000888109,476299.256699999794364
478,51.000000000000000,51.000000000000000,2000.000000000000000,250000.000000000000000,1203982.148600000888109,475799.256699999794364
537,76.000000000000000,76.000000000000000,2000.000000000000000,250000.000000000000000,1215482.148600000888109,476299.256699999794364
491,185.000000000000000,185.000000000000000,2000.000000000000000,250000.000000000000000,1210482.148600000888109,475799.256699999794364
531,146.000000000000000,146.000000000000000,2000.000000000000000,250000.000000000000000,1212482.148600000888109,476299.256699999794364
476,86.000000000000000,86.000000000000000,2000.000000000000000,250000.000000000000000,1202982.148600000888109,475799.256699999794364
483,77.000000000000000,77.000000000000000,2000.000000000000000,250000.000000000000000,1206482.148600000888109,475799.256699999794364
495,133.000000000000000,133.000000000000000,2000.000000000000000,250000.000000000000000,1212482.148600000888109,475799.256699999794364
565,186.000000000000000,186.000000000000000,2000.000000000000000,250000.000000000000000,1211482.148600000888109,476799.256699999794364
519,179.000000000000000,179.000000000000000,2000.000000000000000,250000.000000000000000,1206482.148600000888109,476299.256699999794364
488,185.000000000000000,185.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,475799.256699999794364
503,192.000000000000000,192.000000000000000,2000.000000000000000,250000.000000000000000,1216482.148600000888109,475799.256699999794364
561,23.000000000000000,23.000000000000000,2000.000000000000000,250000.000000000000000,1209482.148600000888109,476799.256699999794364
517,122.000000000000000,122.000000000000000,2000.000000000000000,250000.000000000000000,1205482.148600000888109,476299.256699999794364
535,145.000000000000000,145.000000000000000,2000.000000000000000,250000.000000000000000,1214482.148600000888109,476299.256699999794364
485,154.000000000000000,154.000000000000000,2000.000000000000000,250000.000000000000000,1207482.148600000888109,475799.256699999794364
570,103.000000000000000,103.000000000000000,2000.000000000000000,250000.000000000000000,1213982.148600000888109,476799.256699999794364
534,90.000000000000000,90.000000000000000,2000.000000000000000,250000.000000000000000,1213982.148600000888109,476299.256699999794364
553,98.000000000000000,98.000000000000000,2000.000000000000000,250000.000000000000000,1205482.148600000888109,476799.256699999794364
554,128.000000000000000,128.000000000000000,2000.000000000000000,250000.000000000000000,1205982.148600000888109,476799.256699999794364
490,229.000000000000000,229.000000000000000,2000.000000000000000,250000.000000000000000,1209982.148600000888109,475799.256699999794364
482,69.000000000000000,69.000000000000000,2000.000000000000000,250000.000000000000000,1205982.148600000888109,475799.256699999794364
539,39.000000000000000,39.000000000000000,2000.000000000000000,250000.000000000000000,1216482.148600000888109,476299.256699999794364
522,206.000000000000000,206.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,476299.256699999794364
576,7.000000000000000,7.000000000000000,2000.000000000000000,250000.000000000000000,1216982.148600000888109,476799.256699999794364
481,80.000000000000000,80.000000000000000,2000.000000000000000,250000.000000000000000,1205482.148600000888109,475799.256699999794364
562,210.000000000000000,210.000000000000000,2000.000000000000000,250000.000000000000000,1209982.148600000888109,476799.256699999794364
566,66.000000000000000,66.000000000000000,2000.000000000000000,250000.000000000000000,1211982.148600000888109,476799.256699999794364
560,57.000000000000000,57.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,476799.256699999794364
486,172.000000000000000,172.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,475799.256699999794364
564,499.000000000000000,499.000000000000000,2000.000000000000000,250000.000000000000000,1210982.148600000888109,476799.256699999794364
526,1172.000000000000000,1172.000000000000000,2000.000000000000000,250000.000000000000000,1209982.148600000888109,476299.256699999794364
504,12.000000000000000,12.000000000000000,2000.000000000000000,250000.000000000000000,1216982.148600000888109,475799.256699999794364
487,306.000000000000000,306.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,475799.256699999794364
492,324.000000000000000,324.000000000000000,2000.000000000000000,250000.000000000000000,1210982.148600000888109,475799.256699999794364
559,267.000000000000000,267.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,476799.256699999794364
572,105.000000000000000,105.000000000000000,2000.000000000000000,250000.000000000000000,1214982.148600000888109,476799.256699999794364
584,3.000000000000000,3.000000000000000,2000.000000000000000,250000.000000000000000,1202982.148600000888109,477299.256699999794364
530,249.000000000000000,249.000000000000000,2000.000000000000000,250000.000000000000000,1211982.148600000888109,476299.256699999794364
547,3.000000000000000,3.000000000000000,2000.000000000000000,250000.000000000000000,1202482.148600000888109,476799.256699999794364
477,126.000000000000000,126.000000000000000,2000.000000000000000,250000.000000000000000,1203482.148600000888109,475799.256699999794364
518,140.000000000000000,140.000000000000000,2000.000000000000000,250000.000000000000000,1205982.148600000888109,476299.256699999794364
532,179.000000000000000,179.000000000000000,2000.000000000000000,250000.000000000000000,1212982.148600000888109,476299.256699999794364
557,333.000000000000000,333.000000000000000,2000.000000000000000,250000.000000000000000,1207482.148600000888109,476799.256699999794364
574,49.000000000000000,49.000000000000000,2000.000000000000000,250000.000000000000000,1215982.148600000888109,476799.256699999794364
515,20.000000000000000,20.000000000000000,2000.000000000000000,250000.000000000000000,1204482.148600000888109,476299.256699999794364
516,170.000000000000000,170.000000000000000,2000.000000000000000,250000.000000000000000,1204982.148600000888109,476299.256699999794364
591,28.000000000000000,28.000000000000000,2000.000000000000000,250000.000000000000000,1206482.148600000888109,477299.256699999794364
637,372.000000000000000,372.000000000000000,2000.000000000000000,250000.000000000000000,1211482.148600000888109,477799.256699999794364
641,301.000000000000000,301.000000000000000,2000.000000000000000,250000.000000000000000,1213482.148600000888109,477799.256699999794364
602,75.000000000000000,75.000000000000000,2000.000000000000000,250000.000000000000000,1211982.148600000888109,477299.256699999794364
670,3628.000000000000000,3628.000000000000000,2000.000000000000000,250000.000000000000000,1209982.148600000888109,478299.256699999794364
672,1890.000000000000000,1890.000000000000000,2000.000000000000000,250000.000000000000000,1210982.148600000888109,478299.256699999794364
630,1.000000000000000,1.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,477799.256699999794364
704,967.000000000000000,967.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,478799.256699999794364
636,903.000000000000000,903.000000000000000,2000.000000000000000,250000.000000000000000,1210982.148600000888109,477799.256699999794364
644,95.000000000000000,95.000000000000000,2000.000000000000000,250000.000000000000000,1214982.148600000888109,477799.256699999794364
593,199.000000000000000,199.000000000000000,2000.000000000000000,250000.000000000000000,1207482.148600000888109,477299.256699999794364
605,482.000000000000000,482.000000000000000,2000.000000000000000,250000.000000000000000,1213482.148600000888109,477299.256699999794364
633,1670.000000000000000,1670.000000000000000,2000.000000000000000,250000.000000000000000,1209482.148600000888109,477799.256699999794364
609,85.000000000000000,85.000000000000000,2000.000000000000000,250000.000000000000000,1215482.148600000888109,477299.256699999794364
671,3357.000000000000000,3357.000000000000000,2000.000000000000000,250000.000000000000000,1210482.148600000888109,478299.256699999794364
705,802.000000000000000,802.000000000000000,2000.000000000000000,250000.000000000000000,1209482.148600000888109,478799.256699999794364
675,192.000000000000000,192.000000000000000,2000.000000000000000,250000.000000000000000,1212482.148600000888109,478299.256699999794364
706,993.000000000000000,993.000000000000000,2000.000000000000000,250000.000000000000000,1209982.148600000888109,478799.256699999794364
703,648.000000000000000,648.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,478799.256699999794364
608,47.000000000000000,47.000000000000000,2000.000000000000000,250000.000000000000000,1214982.148600000888109,477299.256699999794364
594,104.000000000000000,104.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,477299.256699999794364
682,66.000000000000000,66.000000000000000,2000.000000000000000,250000.000000000000000,1215982.148600000888109,478299.256699999794364
606,128.000000000000000,128.000000000000000,2000.000000000000000,250000.000000000000000,1213982.148600000888109,477299.256699999794364
707,115.000000000000000,115.000000000000000,2000.000000000000000,250000.000000000000000,1210482.148600000888109,478799.256699999794364
645,68.000000000000000,68.000000000000000,2000.000000000000000,250000.000000000000000,1215482.148600000888109,477799.256699999794364
595,263.000000000000000,263.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,477299.256699999794364
702,309.000000000000000,309.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,478799.256699999794364
642,126.000000000000000,126.000000000000000,2000.000000000000000,250000.000000000000000,1213982.148600000888109,477799.256699999794364
611,35.000000000000000,35.000000000000000,2000.000000000000000,250000.000000000000000,1216482.148600000888109,477299.256699999794364
632,1035.000000000000000,1035.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,477799.256699999794364
668,729.000000000000000,729.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,478299.256699999794364
680,193.000000000000000,193.000000000000000,2000.000000000000000,250000.000000000000000,1214982.148600000888109,478299.256699999794364
676,396.000000000000000,396.000000000000000,2000.000000000000000,250000.000000000000000,1212982.148600000888109,478299.256699999794364
603,61.000000000000000,61.000000000000000,2000.000000000000000,250000.000000000000000,1212482.148600000888109,477299.256699999794364
597,476.000000000000000,476.000000000000000,2000.000000000000000,250000.000000000000000,1209482.148600000888109,477299.256699999794364
639,134.000000000000000,134.000000000000000,2000.000000000000000,250000.000000000000000,1212482.148600000888109,477799.256699999794364
592,62.000000000000000,62.000000000000000,2000.000000000000000,250000.000000000000000,1206982.148600000888109,477299.256699999794364
599,47.000000000000000,47.000000000000000,2000.000000000000000,250000.000000000000000,1210482.148600000888109,477299.256699999794364
678,244.000000000000000,244.000000000000000,2000.000000000000000,250000.000000000000000,1213982.148600000888109,478299.256699999794364
679,252.000000000000000,252.000000000000000,2000.000000000000000,250000.000000000000000,1214482.148600000888109,478299.256699999794364
596,413.000000000000000,413.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,477299.256699999794364
643,104.000000000000000,104.000000000000000,2000.000000000000000,250000.000000000000000,1214482.148600000888109,477799.256699999794364
631,321.000000000000000,321.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,477799.256699999794364
604,154.000000000000000,154.000000000000000,2000.000000000000000,250000.000000000000000,1212982.148600000888109,477299.256699999794364
666,125.000000000000000,125.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,478299.256699999794364
669,2042.000000000000000,2042.000000000000000,2000.000000000000000,250000.000000000000000,1209482.148600000888109,478299.256699999794364
648,1.000000000000000,1.000000000000000,2000.000000000000000,250000.000000000000000,1216982.148600000888109,477799.256699999794364
674,476.000000000000000,476.000000000000000,2000.000000000000000,250000.000000000000000,1211982.148600000888109,478299.256699999794364
601,111.000000000000000,111.000000000000000,2000.000000000000000,250000.000000000000000,1211482.148600000888109,477299.256699999794364
667,520.000000000000000,520.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,478299.256699999794364
612,5.000000000000000,5.000000000000000,2000.000000000000000,250000.000000000000000,1216982.148600000888109,477299.256699999794364
629,9.000000000000000,9.000000000000000,2000.000000000000000,250000.000000000000000,1207482.148600000888109,477799.256699999794364
607,82.000000000000000,82.000000000000000,2000.000000000000000,250000.000000000000000,1214482.148600000888109,477299.256699999794364
598,237.000000000000000,237.000000000000000,2000.000000000000000,250000.000000000000000,1209982.148600000888109,477299.256699999794364
646,70.000000000000000,70.000000000000000,2000.000000000000000,250000.000000000000000,1215982.148600000888109,477799.256699999794364
600,511.000000000000000,511.000000000000000,2000.000000000000000,250000.000000000000000,1210982.148600000888109,477299.256699999794364
610,41.000000000000000,41.000000000000000,2000.000000000000000,250000.000000000000000,1215982.148600000888109,477299.256699999794364
638,231.000000000000000,231.000000000000000,2000.000000000000000,250000.000000000000000,1211982.148600000888109,477799.256699999794364
640,152.000000000000000,152.000000000000000,2000.000000000000000,250000.000000000000000,1212982.148600000888109,477799.256699999794364
634,1163.000000000000000,1163.000000000000000,2000.000000000000000,250000.000000000000000,1209982.148600000888109,477799.256699999794364
681,46.000000000000000,46.000000000000000,2000.000000000000000,250000.000000000000000,1215482.148600000888109,478299.256699999794364
683,152.000000000000000,152.000000000000000,2000.000000000000000,250000.000000000000000,1216482.148600000888109,478299.256699999794364
647,65.000000000000000,65.000000000000000,2000.000000000000000,250000.000000000000000,1216482.148600000888109,477799.256699999794364
677,398.000000000000000,398.000000000000000,2000.000000000000000,250000.000000000000000,1213482.148600000888109,478299.256699999794364
635,833.000000000000000,833.000000000000000,2000.000000000000000,250000.000000000000000,1210482.148600000888109,477799.256699999794364
673,646.000000000000000,646.000000000000000,2000.000000000000000,250000.000000000000000,1211482.148600000888109,478299.256699999794364
739,501.000000000000000,501.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,479299.256699999794364
773,46.000000000000000,46.000000000000000,2000.000000000000000,250000.000000000000000,1207482.148600000888109,479799.256699999794364
753,9.000000000000000,9.000000000000000,2000.000000000000000,250000.000000000000000,1215482.148600000888109,479299.256699999794364
754,4.000000000000000,4.000000000000000,2000.000000000000000,250000.000000000000000,1215982.148600000888109,479299.256699999794364
714,200.000000000000000,200.000000000000000,2000.000000000000000,250000.000000000000000,1213982.148600000888109,478799.256699999794364
713,84.000000000000000,84.000000000000000,2000.000000000000000,250000.000000000000000,1213482.148600000888109,478799.256699999794364
812,91.000000000000000,91.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,480299.256699999794364
709,74.000000000000000,74.000000000000000,2000.000000000000000,250000.000000000000000,1211482.148600000888109,478799.256699999794364
738,193.000000000000000,193.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,479299.256699999794364
740,196.000000000000000,196.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,479299.256699999794364
751,65.000000000000000,65.000000000000000,2000.000000000000000,250000.000000000000000,1214482.148600000888109,479299.256699999794364
715,80.000000000000000,80.000000000000000,2000.000000000000000,250000.000000000000000,1214482.148600000888109,478799.256699999794364
788,4.000000000000000,4.000000000000000,2000.000000000000000,250000.000000000000000,1214982.148600000888109,479799.256699999794364
772,1.000000000000000,1.000000000000000,2000.000000000000000,250000.000000000000000,1206982.148600000888109,479799.256699999794364
741,25.000000000000000,25.000000000000000,2000.000000000000000,250000.000000000000000,1209482.148600000888109,479299.256699999794364
752,46.000000000000000,46.000000000000000,2000.000000000000000,250000.000000000000000,1214982.148600000888109,479299.256699999794364
755,22.000000000000000,22.000000000000000,2000.000000000000000,250000.000000000000000,1216482.148600000888109,479299.256699999794364
777,15.000000000000000,15.000000000000000,2000.000000000000000,250000.000000000000000,1209482.148600000888109,479799.256699999794364
737,19.000000000000000,19.000000000000000,2000.000000000000000,250000.000000000000000,1207482.148600000888109,479299.256699999794364
775,44.000000000000000,44.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,479799.256699999794364
716,87.000000000000000,87.000000000000000,2000.000000000000000,250000.000000000000000,1214982.148600000888109,478799.256699999794364
708,7.000000000000000,7.000000000000000,2000.000000000000000,250000.000000000000000,1210982.148600000888109,478799.256699999794364
813,6.000000000000000,6.000000000000000,2000.000000000000000,250000.000000000000000,1209482.148600000888109,480299.256699999794364
712,3.000000000000000,3.000000000000000,2000.000000000000000,250000.000000000000000,1212982.148600000888109,478799.256699999794364
718,23.000000000000000,23.000000000000000,2000.000000000000000,250000.000000000000000,1215982.148600000888109,478799.256699999794364
750,58.000000000000000,58.000000000000000,2000.000000000000000,250000.000000000000000,1213982.148600000888109,479299.256699999794364
808,26.000000000000000,26.000000000000000,2000.000000000000000,250000.000000000000000,1206982.148600000888109,480299.256699999794364
717,8.000000000000000,8.000000000000000,2000.000000000000000,250000.000000000000000,1215482.148600000888109,478799.256699999794364
811,24.000000000000000,24.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,480299.256699999794364
776,10.000000000000000,10.000000000000000,2000.000000000000000,250000.000000000000000,1208982.148600000888109,479799.256699999794364
814,16.000000000000000,16.000000000000000,2000.000000000000000,250000.000000000000000,1209982.148600000888109,480299.256699999794364
719,77.000000000000000,77.000000000000000,2000.000000000000000,250000.000000000000000,1216482.148600000888109,478799.256699999794364
791,17.000000000000000,17.000000000000000,2000.000000000000000,250000.000000000000000,1216482.148600000888109,479799.256699999794364
882,56.000000000000000,56.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,481299.256699999794364
844,2.000000000000000,2.000000000000000,2000.000000000000000,250000.000000000000000,1206982.148600000888109,480799.256699999794364
847,4.000000000000000,4.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,480799.256699999794364
918,2.000000000000000,2.000000000000000,2000.000000000000000,250000.000000000000000,1207982.148600000888109,481799.256699999794364
883,3.000000000000000,3.000000000000000,2000.000000000000000,250000.000000000000000,1208482.148600000888109,481299.256699999794364
881,3.000000000000000,3.000000000000000,2000.000000000000000,250000.000000000000000,1207482.148600000888109,481299.256699999794364
